epoch,loss_train,loss_eval,f1_train,f1_eval,duration
1,0.6382981339097024,0.4910804619669917,0.615,0.7926,0:01:11.004818
2,0.2814617910794913,0.4538756034243849,0.885,0.7962,0:01:11.571317
3,0.16036132874898618,0.4890478072393681,0.9425,0.7940000000000002,0:01:11.488696
4,0.1095843274772051,0.5932046985928903,0.965,0.7758,0:01:11.766315
5,0.07254630410578101,0.6685679054847108,0.9775,0.7712,0:01:10.956886
6,0.06788561860719705,0.6489606012175139,0.9725,0.7972,0:01:11.160471
7,0.05221210672414599,0.9960163390028048,0.985,0.7358,0:01:11.049256
8,0.04753455756914264,0.7845044858294259,0.985,0.7834,0:01:11.373756
9,0.025308570529981568,0.7917931763847076,0.99,0.7908,0:01:11.273817
10,0.01667058001133114,0.9236476900826466,0.995,0.766,0:01:11.081737
11,0.014836310654223866,0.9390345294013323,0.9975,0.7733999999999999,0:01:11.156338
12,0.014276548900629106,1.0288348875152051,0.9975,0.7688,0:01:11.493999
13,0.010588628069614145,1.0251933253975152,0.9975,0.7732,0:01:11.387417
14,0.010945368990269573,1.1282082834016578,0.995,0.7624,0:01:11.148697
15,0.007986531312938609,1.075562158912932,0.9975,0.7810000000000001,0:01:11.057176
16,0.007867973786315261,1.344542907482377,1.0,0.7496,0:01:11.572758
17,0.003798156388065462,1.2097314511767872,1.0,0.7678,0:01:11.119756
18,0.0011064050343364865,1.1893593211118638,1.0,0.7742000000000001,0:01:11.499467
19,0.002587579547410392,1.3623171227820292,1.0,0.752,0:01:11.239119
20,0.0012022065949726538,1.161627440028848,1.0,0.787,0:01:10.964295
21,0.0028628959144127992,1.3416866168667752,1.0,0.7658000000000001,0:01:11.549316
22,0.00230561185519111,1.2673642062202692,1.0,0.78,0:01:11.488813
23,0.00283822916777977,1.4015811317155091,1.0,0.7704,0:01:11.447218
24,0.0010360264352370406,1.2842650020809963,1.0,0.7808,0:01:11.509494
25,0.002996997776075627,1.3162011513417138,1.0,0.7814,0:01:11.307808
